"" "SRR21623193" "SRR21623194" "SRR21623195" "SRR21623196" "SRR21623197" "SRR21623198"
"LOC101121756" 0.00937004795069736 -0.425957240851472 0.259384311027992 -0.00937004795069736 -2.34506136495521 0.282621424663728
"LOC105606113" 1.47506746390774 0.429349887771016 0.946720116405129 -1.01594180566323 -0.429349887771016 -0.770890004119094
"LOC101121500" -0.889644250389114 -0.293746108217555 -0.784120132284049 0.293746108217555 1.69794521613506 0.808488449154873
"LOC105606111" -0.539832683175112 -1.6921264915927 -0.592982528318583 0.957426116331863 0.539832683175111 0.609534581762764
"LOC443162" 0.524018905648005 1.98836281838607 0.575165410633167 -0.524018905648005 -0.524018905648005 -0.524018905648005
"LOC105606110" -1.13432340327023 0.795448904510282 -0.154250991847099 -0.20085951872484 1.80544894306429 0.154250991847099
"LOC106990114" 0.684623284096915 0.972336214455566 0.921224099985099 -0.983868642069552 -0.684623284096915 -1.14441032752294
"LOC105606108" 1.45555260507122 0.749272232761567 0.673402880040171 -0.906787639271743 -0.673402880040172 -0.79551216398609
"LOC101119195" 1.53613103978418 -0.408242534995903 1.66276228211168 0.338354777712156 -0.557632992810354 -0.338354777712157
"LOC105606107" -0.840935132727135 0.376351984685183 1.88110095106335 0.626471608320848 -0.538962650842671 -0.376351984685183
"LOC105606106" 0 2.44948974278318 0 0 0 0
"LOC105606105" 0.620665188287282 0.236015329487319 1.45456063740339 -0.801022957397185 -0.236015329487317 -1.32149787336152
"LOC105606104" 0.685593775123203 0.293876893539873 1.57610913675287 -0.694620903108216 -0.293876893539873 -1.18928712703009
"LOC101118429" 1.13417987176913 0.584642861972586 1.2367416075201 -0.922582580270695 -0.842871045202027 -0.584642861972587
"LOC101118174" -1.36181151792443 -0.090598381530597 0.0905983815305968 -0.651791770880316 1.31901395793146 0.989397935407713
"LOC105606103" 0.297861194546362 -0.297861194546363 0.441958518807622 -1.40916124303195 -0.619166184654388 1.50309140416321
"LOC105606102" -0.0145398414021136 2.06778117834547 0.0145398414021137 -0.578929953883526 0.694776311652366 -0.578929953883526
"LOC101117914" 1.30028424484619 0.0939793562976216 1.04874022861654 -0.520771126109687 -1.39697466949324 -0.0939793562976207
"LOC101117402" 2.44948974278318 0 0 0 0 0
"LOC101117146" 2.44948974278318 0 0 0 0 0
"LOC105606101" -0.409757844083271 0.137358920263039 0.202897219067864 -0.137358920263038 0.164819062238029 -2.38993331735678
"LOC105606099" 1.44257708682696 -0.486559114860543 0.958604664711991 -1.09056069131923 -0.641728735350124 0.486559114860544
"LOC105606098" 1.17075855720413 0.475507753734592 0.219592433571123 -1.48916426295865 -1.11440738465456 -0.219592433571123
"LOC105606097" 0.726675955414684 0.246302433224394 1.70582099303009 -0.636350222410164 -0.246302433224394 -1.061083588648
"LOC101115864" 0 2.13661447632023 1.69912611762027 0 0 0
"LOC105606096" 1.30246929457848 -0.167938416269778 1.86123876810046 -0.771941592509528 0.140538345502689 -0.140538345502689
"LOC105606095" 0.38024558727911 -1.57719234644297 -0.380245587279112 -0.572790731420312 1.26634004274006 0.556278541006813
"LOC101115610" -0.360529297252789 1.08558105085944 -0.887423672816445 1.78735244750684 -0.27338295549562 0.27338295549562
"LOC101115353" -1.60266014012933 0.759072142673613 -0.516551358079234 0.835548646470449 -0.866600863466793 0.516551358079235
"LOC101114853" 0 0 2.49951304211473 0 0 0.548246896673277
"LOC101114596" -0.0595054310590897 -1.07547908833698 -1.27974227451766 0.370382924140369 1.45211506771487 0.0595054310590889
"SYT2" -0.126693810095955 0.0950100300252666 -0.0950100300252666 -0.728127080014037 0.665565558721167 2.15301501598983
"LOC101113832" 0.381472847884774 -2.04833787045979 -1.15711226222119 -0.205829393786352 0.205829393786352 0.433274506340153
"LOC105606088" 0 0 0.571555035838591 0 0 2.49892666747175
"LOC101112551" 0 0 0 2.48747414178915 0 0.74238970003369
"LOC101112800" -0.386739444711198 -0.598014710002916 0.860307059227181 1.35665690218712 0.386739444711198 -1.33275960919671
"LOC101112300" -0.0493032844954648 -0.656419888938522 -1.70077081850305 1.30125075666351 0.280395039034126 0.0493032844954648
"LOC105606087" -0.44693732903686 -0.974458370914206 0.220591900500921 -0.22059190050092 1.80840711455989 0.861985440389804
"LOC105606083" 2.16419168792181 0 0 1.65906154908092 0 0
"LOC105606082" 0.172333880847703 1.30410256815882 -1.12591746580213 -1.4877572670188 -0.0450417522798092 0.0450417522798062
"LOC105606081" 0 2.44948974278318 0 0 0 0
"LOC101111266" 0 0 1.96823811293062 1.90394467335958 0 0
"LOC105606076" -1.22545561512734 0.981829239378076 1.11513265819249 -0.354095328472596 -1.02163519907898 0.354095328472596
"LOC105606075" 0.618836379280211 -0.950383081764452 1.18485236753086 -0.618836379280211 -0.911965579529094 1.0580327921507
"LOC105606074" 0.627721326751226 -0.0724929076352752 1.99766170644451 0.0724929076352766 -0.86644499145308 -0.40148436082794
"PPP1R16A" 1.03586483125053 -0.295400459817381 0.708288286495022 -1.13565208085167 0.295400459817382 -1.44104274457809
"GPT" 1.64386664088508 -0.414315853477382 -0.195087089166172 -1.09807275765872 0.19508708916617 1.03483142138103
"LOC105606073" -0.563913723423279 0.529771196915665 -1.15818752418414 1.02977881284075 -0.529771196915665 1.33722068132209
"LOC105606072" 0.542086411247088 1.80557526296741 -0.424817581149259 -0.266821733193145 -1.11048242675082 0.26682173319314
"LOC105606070" 0.934339641986106 0.496637957114182 -0.725276038075441 -1.87080613716655 -0.200828306758978 0.200828306758978
"LOC105606069" 0.934003310412754 0.496502925544579 -0.725227779470447 -1.87111273967292 -0.200789326190096 0.200789326190096
"LOC101109686" 0.337795882202161 1.3182923484914 1.99024703035733 -0.337795882202161 -0.337795882202161 -0.337795882202161
"LOC101109428" 0.945943462348627 0.673353077362019 0.41720874977421 -0.417208749774211 -0.758189821772969 -1.68587751306117
"LOC105606067" 0.637732291009706 1.12292577204651 1.2425300438143 -0.637732291009705 -0.66385190816628 -1.01029848374344
"LOC101108116" 0.476365365569639 -0.808823008523904 0.121401369135685 -0.121401369135686 -0.265748786523938 2.09585483825178
"LOC101107852" 0.434414152600869 -1.4786583874888 -0.843627595913895 0.583205169336701 -0.434414152600869 1.19718196790067
"LOC101107586" 0.601788965182787 -0.598895950058725 0.932919436614997 -1.88444991760569 0.0619234291295135 -0.0619234291295156
"LOC105606066" 0.234801767767669 -0.0253267504765865 0.644033916910239 -2.20571317330234 0.0253267504765865 -0.402877757606849
"LOC105606065" -0.220067564545122 0.454180119710512 -0.123048340204525 0.70993100335463 0.123048340204524 -2.10620776311092
"LOC105606064" -0.259863831786178 0.57964613710683 0.338249055008523 -1.85583417451485 -1.3604637152499 0.259863831786178
"LOC105606063" 0.178096092697094 1.03005804320791 0.29008668234745 -1.26669087508313 -1.60947936826261 -0.178096092697095
"LOC105606062" 1.41571256839597 0.961564769263398 0.0308453655123634 -0.727362695926699 -0.0308453655123618 -1.25164993118501
"LOC106992039" 0.305819140354076 -0.366905699661509 -1.12126266574743 -0.298098935038721 0.298098935038721 1.84674561668427
"LOC101107342" -0.471865836400338 -0.624102424626269 -0.794813582786061 1.54272575473078 0.471865836400338 1.2028192384615
"LOC101113151" -1.50906234420826 -0.313372472449936 0.0268261589805416 -0.0268261589805416 1.37705089172675 0.869981164610526
"LOC101106834" -1.62507782343437 0.035393791912694 -0.035393791912694 1.0365054770384 0.817594440625032 -0.81973766153666
"LOC101106577" 0.899289510281593 0.561846401742541 0.974913089442026 -1.35088128249609 -0.898952926868417 -0.561846401742541
"LOC101106315" 1.06282539264241 0.855367367647441 0.735655389559306 -1.20593215436994 -0.776391817653619 -0.735655389559306
"LOC101106065" 0 0 2.44948974278318 0 0 0
"LOC101105810" 0 0 0 0 2.44948974278318 0
"LOC105606059" 1.1242492711237 -0.0758067999160584 0.0758067999160599 -0.659482812638506 -1.25714526756868 1.32536166837509
"LOC105606058" 1.53282062890807 0.168944437170859 -0.168944437170859 -0.836582243671082 -1.17060135454088 0.730865721255526
"LOC101105065" -2.13192017225116 0.0251098945399193 -1.53577068404951 0.204907675079999 -0.0251098945399086 0.0433102715134884
"LOC101104818" 1.50468739783501 0.880334353066284 -0.48195177012881 0.48195177012881 -1.14124637705192 -0.528412387594819
"LOC101104566" 0.931159042063038 1.60687643351391 0.626550329597811 -0.626550329597824 -0.768405166298293 -0.626868792213083
"LOC106992037" -0.5102175141073 -1.1510070483221 -1.54965590704791 0.601689392010771 0.510217514107302 0.81578453636333
"LOC105606053" -0.143262683368651 1.27947402944829 -0.112077400078951 -1.37448551090628 1.26662542031611 0.112077400078951
"LOC101103550" -1.58193387428186 0.0357718691883302 -0.860515553563463 1.01400854737467 -0.0357718691883302 0.881006787574891
"LOC101103307" 0 0 0 0 2.44948974278318 0
"CECR6" -1.39260000129053 -0.481061572617819 0.0385432471427015 -0.0385432471427011 0.233525842060061 1.66488486197072
"LOC105606051" -1.12885491430508 -1.73759896877041 0.468333362006072 0.874623094872854 -0.233426053311319 0.233426053311319
"LOC105606050" 0.45109587063906 -0.0715650332347509 0.299681875324812 -2.15016767461223 -1.02678969670778 0.07156503323475
"LOC101102799" 1.42715954917598 -0.388795152169321 0.265773899323321 -0.265773899323323 -0.796064286019077 1.61644188727285
"LOC101102299" 0.95152172841992 0.995454599591398 0.801899111917572 -0.801899111917571 -0.840265596939384 -1.05451409529377
"LOC101123359" 0.223836886709232 1.6628494864255 -0.223836886709232 -1.13435100467226 -0.517852958975325 0.836268990882793
"LOC101122848" 1.26132883379803 0.304161185985928 1.08496834435015 -0.304161185985931 -1.34181745629442 -0.532469198220903
"LOC105606049" 0.751109283397493 1.55624731517537 -0.461619269742851 0.0436212915487755 -1.3553978348139 -0.0436212915487755
"LOC101122587" 0.398217627300141 -1.28545591238637 -0.511659069135637 1.04254268155753 1.31699595901883 -0.398217627300141
"LOC105606048" -2.01860745252742 0.131380281502166 -0.169857860329369 -0.131380281502167 0.895872603607866 0.428581593782989
"LOC101122341" 0.461079146013781 0.679560082318976 0.826008867847436 -0.461079146013781 -1.21117826535727 -1.48297783746577
"LOC101122092" 0.825018155414036 -0.427563136343182 0.427563136343183 -1.37914086656556 0.618201521702583 -1.40295673641222
"LOC105606047" -2.17223074798735 0.189185189486656 -0.189185189486656 -0.245163909732239 0.332976367767258 0.626847814962418
"LOC105606046" 1.04771998331149 -0.158423035783735 0.71065729337341 0.158423035783734 -1.09925100045907 -1.50240486037617
"LOC101121333" -0.47768819413601 0.531765738594351 -0.553724484653604 0.47768819413601 1.38073971583586 -1.43132008898589
"LOC101121082" -0.00843998718763245 -0.970950332612031 0.00843998718763205 1.26173777263157 1.16073269628387 -1.06876000078698
"LOC101120818" 1.02998145594368 -0.668306499640842 0.993633856150274 -0.28666894741489 -1.53167302913922 0.28666894741489
"MRPS2" 1.55296189453133 0.233232779297212 1.01444782494634 -0.237237185604213 -1.2590982641881 -0.233232779297214
"LOC105606044" -0.315499402836851 -0.468402676842263 0.315499402836851 -1.7403744542857 0.808255197721868 0.964868778023217
"LOC105606045" 0.136395197783897 -1.0538900924132 0.957222080410135 -1.82464106190872 0.258984609500601 -0.136395197783897
"LOC101119804" -0.629647451224293 -1.21467110053067 -0.628541909969163 0.628541909969164 0.794975213646192 1.31048406939495
"LOC105606042" 2.44948974278318 0 0 0 0 0
"NPPC" 0 2.32174720935052 0 1.37270526424268 0 0
"LOC105601850" 0 0 0 2.13717097666161 1.69833946633195 0
"LOC101119029" 1.03378046572137 0.554514373589437 0.149838519335869 -1.33233693091598 -0.149838519335868 -1.42538139130142
"LOC105606040" 0.425077850527668 1.93529013246979 -0.286827510383122 -0.723944287003294 -0.723944287003294 0.286827510383122
"LOC105606039" 1.23468062284156 0.461716684761584 0.911369820308948 -1.19586099591555 -0.888345729759279 -0.461716684761585
"LOC101118770" 0.188048330800863 -1.43758104075795 1.10635443994907 -0.578250031290631 1.14611342590231 -0.188048330800862
"LOC101119576" -0.473732978396359 -2.06168936167491 -0.19089912118138 0.531344838469916 0.679777160019532 0.190899121181384
"LOC101118256" 0.919826446405633 0.470290291487584 0.144127807673543 -0.998495890145798 -1.7951368101485 -0.144127807673543
"LOC101117232" 2.05853290415489 0.726305237198534 -0.0584960645277554 -0.578617004092596 -0.578617004092596 0.0584960645277554
"LOC105606037" -0.812224041673076 -0.812224041673076 0.812224041673076 -0.812224041673076 1.01673672629583 1.17519708834355
"LOC105606036" 1.27759672422215 -0.704868862971445 1.7195420932541 0.00932495525876948 -0.617542971036064 -0.0093249552587687
"LOC101116715" 1.35128609499989 0.0713079762535061 1.37244331778066 -0.0713079762535099 -1.00126350472447 -0.677918513729398
"LOC105606035" 0 0 0.557510382017563 0 0 2.49930753057789
"LOC105606034" 0 2.39783219800024 0 0 0 1.17266435492226
"LOC101116464" 0 0 0 0 2.44948974278318 0
"LOC101116217" 1.31047031797547 0.141376476637989 0.382095004386709 -1.32504586533454 -0.141376476637989 -1.20772859431443
"TRNAC-ACA" -0.589838930192282 0.676591945973464 -0.791067177846083 -0.708860062241638 1.68586035089688 0.589838930192277
"LOC105606031" 0 0 0.761737204937118 0 2.48536398044659 0
"LOC105606030" -0.388105759990002 0.623681458734958 0.388105759990002 -0.388105759990002 2.16398806107101 -0.388105759990002
"LOC101115104" -0.968099295359125 0.225682711802794 1.87955764884696 -0.28625934911036 0.838688260750155 -0.225682711802794
"LOC105606028" -0.530980407077239 1.89501363163199 -0.530980407077239 -0.530980407077239 0.876504610072094 0.530980407077239
"LOC105606027" -0.700697624559634 -0.274108709663136 1.05506486635878 1.93796289129182 -0.347148112093367 0.274108709663136
"LOC105606026" 0.611963012555327 -0.291137506843252 1.17909389810582 -1.25539929264892 0.291137506843252 -1.25539929264892
"TRNAA-UGC" -1.20475662873531 -0.528245097078047 -0.735263014086943 1.15175997860097 0.528245097078047 1.06590858227588
"LOC101114504" 0.0959224658015264 1.83349408409678 -0.0959224658015262 1.14648859063225 -0.579672736526248 -0.680147404489919
"LOC105606024" 0 0 0 0 2.44948974278318 0
"LOC105606023" -0.282738839632489 -0.226604285296808 0.226604285296808 1.13707872428874 -1.46521559485608 1.19791067624144
"LOC101114000" -1.33938992657653 -0.382194377648235 -0.906824547636646 1.2104596687672 0.382194377648235 0.79738103350288
"LOC101113217" 0.543947335095187 -0.775805063751485 -1.01114673859115 1.15893081657653 -0.543947335095187 1.22482364770848
"LOC101112964" 0 0 2.10359176554531 0 0 1.74431406803593
"LOC105606022" 0 0 2.44501949593814 0 0.99988987267204 0
"LOC105606021" 0 0 2.44948974278318 0 0 0
"LOC101112713" 0.929868245044625 2.45972192992819 0 0 0 0
"LOC101112208" -0.190688774844684 1.48870140352061 0.190688774844684 -1.11091021012204 0.751071734467597 -0.957956996805166
"LOC101111174" 0.64873790909443 -1.3625604712233 1.32405785184369 -0.110377944192005 0.110377944192005 -0.984054058502992
"LOC105613971" -0.817739849605331 -0.817739849605331 0.817739849605331 -0.817739849605331 1.01224976008698 1.16138963597937
"LOC101110921" -0.813020165537479 -0.813020165537479 0.813020165537479 -0.813020165537479 1.01609896328768 1.17320658419221
"LOC105606017" 1.40608076119258 -0.366072009608721 -0.366072009608721 -0.366072009608721 0.366072009608721 1.8935619813364
"LOC105606016" 1.51356024324579 0.570282463285467 0.82252306620165 -0.784070133595306 -0.570282463285467 -0.913915963060121
"LOC101110404" 0.423282125150043 -0.36155644766693 -2.04709890088778 0.540365913577943 -0.828131129253949 0.36155644766693
"LOC101110134" -0.2669697679237 -1.27030917976707 1.26745070894983 -1.27030917976707 0.2669697679237 0.391440770851691
"LOC105606015" 1.24050523937139 0.028340335993078 -0.028340335993078 -0.751185665811825 1.60441355882581 -0.780183554376581
"LOC101109870" 0.985217280213751 -0.538168958833802 0.331819252488659 1.90793579610755 -0.331819252488659 -0.618122501384841
"LOC101109081" -0.032812698840557 0.13596158241219 1.08373293061987 -1.93519612500549 -0.58440090825246 0.0328126988405574
"LOC101108819" 0.995864698375803 -0.774623532267467 -0.774623532267467 -0.774623532267467 1.30466805480109 0.774623532267467
"LOC105606011" -1.01828659749937 -1.01828659749937 1.02331391673056 0.109600167856739 -0.109600167856739 1.36973279879046
"LOC105606009" 0.954647946477653 0.744595108873053 1.41418597343048 -0.744595108873053 -0.744595108873053 -0.744595108873053
"LOC101108297" 1.04292678528929 0 0 0 2.43475057368152 0
"LOC105606008" -0.264988681016792 1.4557785780066 -0.183467753662271 0.183467753662271 -0.779881769493198 1.69539794860407
"LOC105614484" 1.50762958749239 0 0 2.2554887896741 0 0
"LOC443035" 0 0 0 0 0 2.44948974278318
"LOC105606007" -1.18624576289242 -0.222939887359757 -0.38302365794524 0.437193629183481 0.222939887359759 1.79701470136779
"LOC105606006" 1.08433049019519 0.493492388942585 0.8555150886132 -1.4248574021264 -0.765156125235813 -0.493492388942585
"LOC105606005" 0.997673716120956 -0.044099801473705 0.464945698002808 -1.685340941785 0.044099801473705 -1.11457044809703
"LOC105606004" 0 0 0 2.44948974278318 0 0
"LOC101106243" 0.107912286894873 -0.851464039726664 0.462712174680788 -0.107912286894873 1.83625595197376 -0.851464039726664
"LOC105606001" -0.80894127055127 2.14223544712399 -0.0119394585003192 -0.0590157866658235 0.559677780461034 0.0119394585003171
"LOC105606002" 0.843747061947061 0.362767688633881 1.55807585868549 -0.958932868450891 -0.362767688633881 -0.857261672876377
"LOC101105989" 0 0 0 2.44948974278318 0 0
"CYP2C19" 0.209748952444356 -0.209748952444356 -0.699889251940736 1.4015626607459 -1.21598882554453 1.01000517982492
"LOC105606000" -0.358280976008709 -0.596592609549272 -0.104405485954368 0.104405485954368 2.16995399307702 0.553811326145293
"LOC105605999" 0 0 0 0 1.85665055135719 2.01167604358527
"LOC101104468" 0 0 0 0 0 2.44948974278318
"LOC101103958" 0.177755590328637 0.0450386413872318 -1.74045851610578 -1.74045851610578 0.482064207458973 -0.0450386413872315
"LOC101103707" -1.56034147722482 -0.234323131443816 -0.520658241602637 0.49774024540693 1.39379771995454 0.234323131443816
"LOC105605995" 0.434709651911166 0.75118001662299 0.826362755866911 -0.434709651911166 -1.70338794011071 -0.781379434516608
"LOC101103220" 0.299824142352167 0.543973440113818 1.14061286803917 -1.1757644472762 -1.40528468506821 -0.299824142352167
"LOC105605992" 0 0 0 0 2.44948974278318 0
"LOC101102967" 1.51407074871934 -0.387259771651435 0.839813157901319 0.387259771651434 -0.789529863562447 -1.05903881311661
"LOC101102215" 0.317636534919045 -0.317636534919045 0.731382756245535 -0.56009026855336 -1.10066204869814 1.68309826385117
"LOC101102464" -0.0769759991286008 0.839462962950309 0.916718652359325 -1.03695821128357 0.0769759991286008 -1.57821886032171
"LOC101123279" -1.82674944578305 -0.969235443114027 -0.255563762910633 0.531322305543032 0.813422587668245 0.255563762910633
"TRNAS-GGA" 0.04618861225771 2.25238729506053 0.806854917938523 -0.35544259581149 -0.312870118470985 -0.04618861225771
"LOC105605990" 0.803370458150618 1.00062104226571 -0.820908967559093 -1.29557934055204 0.713166104494011 -0.713166104494011
"LOC105605988" -0.163487455132606 0.163487455132606 1.62722394836667 0.288702194139648 -1.05391528450049 -1.05391528450049
"LOC101122847" -0.411302552543862 -1.77795323275967 1.20451559179748 0.505554938669383 -0.0277367707468838 0.0277367707468846
"LOC101122586" 0 0 0 2.49863936607396 0 0.580531744243904
"SLC2A5" 0.374028639093726 -0.534009932248551 -0.0939645889700679 2.27779276266772 0.0939645889700684 -0.141375751396849
"LOC105605987" 0.301970778743102 -0.301970778743102 1.46429065695681 1.89682405617904 -0.373673473126367 -0.332587773022372
"LOC101121839" -0.227752321918758 0.648817583506668 -1.78571947721865 -0.840978042282824 0.882699660246177 0.227752321918758
"LOC105605986" 0.65210737209791 -1.47126877046944 0.759043124049769 0.173498753112828 -0.173498753112828 -1.47126877046944
"LOC101121584" 0 0 0 0 2.44948974278318 0
"LOC101121331" 0 0 1.55982959516141 2.22619014014543 0 0
"LOC101121080" 0.286039008761348 -0.975161576301583 -1.87701363870356 -0.286039008761348 0.598539584266076 0.655492462425847
"LOC101120817" 2.21113033300249 0 0 1.58523374131543 0 0
"LOC105605984" 1.66747443044536 0 0 0 0 2.15852854683577
"LOC101120560" 0.488744323693815 0.649074240623139 0.981702267853294 -1.56830061332383 -0.488744323693809 -0.889791977018021
"LOC101120064" 0.227196359122767 0.776144337537946 0.537578864865944 -1.76178083824759 -1.15261781152521 -0.227196359122767
"PSMG4" -1.21951944708418 1.66309502183808 0.509917400600615 0.337649833497651 -0.536504096156535 -0.337649833497644
"LOC101119545" -0.584705163698907 -0.694647818245202 -0.907291128912347 0.584705163698907 0.817398996772582 1.5631454134836
"TRNAW-CCA" -1.38372909644741 -0.0776788828223763 -0.225485697246929 1.72421632659013 0.0776788828223763 0.27305254098442
"LOC101118597" 0.167087841378725 -0.311155348050992 -0.167087841378725 1.22470807696271 -1.81096600508148 0.344625762805777
"LOC443259" -0.61702919236131 0.0856363067506288 2.18464919657626 -0.0856363067506293 0.11485904017504 -0.343095471928838
"LOC105605981" 0 0 0 0 2.44948974278318 0
"LOC106990116" -1.12540462126882 0.696165180686634 0.502509731332209 -1.68178867375666 -0.502509731332208 0.561660963324981
"EP4A" 1.24608252062983 0.197876169050142 -0.784832638138326 -0.197876169050142 1.45844358771972 -0.894963818594875
"LOC101107641" -0.23051595333595 -1.51630975918673 -1.61926797860839 0.637464158694952 0.488863675807145 0.23051595333595
"TRNAC-GCA" -1.85376223032926 -0.196651090507055 -1.04875443434432 0.923529156864781 0.22068474605212 0.196651090507055
"LOC105605980" -0.866550046427852 1.53963235008466 -0.474698865281019 0.474698865281019 -1.07910872900213 0.515225157632507
"LOC105605978" 0.401813686500192 0.586350551499509 0.432676185723183 -0.401813686500193 -1.50541796554307 -1.6179785736041
"LOC101117231" 0 0 0 0 1.15468254117385 2.40350178917432
"TNFSF14" 1.76170898493433 -0.44226569567783 -0.183357862810501 0.949659099686745 -1.00005228960325 0.183357862810501
"LGALS15" 0.832958443080478 -0.353593852041828 0.353593852041828 2.16316147399394 -0.353593852041828 -0.353593852041828
"LOC101115196" 1.48465087819977 0 2.26771156865802 0 0 0
"LOC101113923" -0.795686371041949 0.0925789248757455 -1.3262904303031 1.30558731085864 -0.0925789248757455 0.942761149598121
"LOC101113476" 0 0 1.9677516141357 1.90445582671006 0 0
